,전체,강,강,강,강,약,약,약,약
DCA1 수익률(%),5.696670560747665,7.75028965517242,8.276207317073174,-2.1527000000000003,6.857764705882353,1.3810942028985511,-2.339125,9.283037037037039,-0.4013398058252426
DCA1* 수익률(%),11.08947196261682,15.085510344827572,16.109642276422765,-4.187999999999999,13.344294117647058,2.692,-4.55125,18.064222222222217,-0.7750291262135937
LS 표준편차(%),19.455951753696972,18.97594677157354,19.833509058946735,7.2081674354705285,5.367639739950569,9.969227934343627,5.107330355199559,4.632986749934779,9.670391454177159
BH 표준편차(%),11.325820061733081,11.638305393085794,12.21576506978051,3.6196826579749284,2.889670580100321,4.512072128951194,2.466042922665494,2.4478282531041993,4.244690745848138
DCA1 표준편차(%),11.273540788602885,11.581868987539496,12.201487924726734,6.391025079489726,5.06996672070139,9.244864686086741,5.5897347097156596,5.594946981817141,9.156904617157142
DCA1* 표준편차(%),21.941554708527732,22.547242693228966,23.754003644543396,12.435551151615455,9.865474648088938,17.979686168838626,10.876736692199025,10.888127356590447,17.80597016340103
LS 왜도,1.3506982658672702,1.570660185817339,1.3968058692614354,0.2250566236597812,0.19241031401541364,-0.7208134464219049,0.8611111190316623,0.5807897852111501,-0.7172959479277756
LS 첨도,2.4988914993531814,1.9179310134676189,1.216416681113647,-1.0753012111510802,-0.9171804853609045,0.26540273986238905,-1.1223737703370942,0.007276470467590723,-0.03634936596527227
LS min,-31.742,-9.525,-8.057,-9.525,-1.546,-31.742,-9.299,-1.666,-31.742
LS 1Q,0.08625,4.35275,4.7805,-5.34875,4.405749999999999,-10.12875,-8.46775,1.7365,-13.626
LS median,5.4605,10.075500000000002,12.128,0.6695000000000001,7.019,-1.8295,-7.1365,5.061,-6.659
LS 3Q,16.24175,21.882499999999997,25.703,4.95375,12.063,1.9337499999999999,-0.9497499999999999,7.6945,-0.522
LS max,77.801,77.801,77.801,12.033,18.149,16.286,3.646,16.286,11.047
BH 왜도,1.809587620686226,1.7650219363822401,1.570319568885674,0.3218223505210404,0.2602771819307008,-0.4082218906990118,0.892260588280785,0.6729260044199014,-0.4501844880623282
BH 첨도,3.677598744741581,2.5539472384536883,1.7280089378844625,-0.9802300493319618,-0.908108264198737,-0.15426054702333447,-1.0423290684914615,0.17869070605020188,-0.4241383271219945
BH min,-12.76,-4.344,-3.682,-4.344,-0.6,-12.76,-4.243,-0.659,-12.76
BH 1Q,0.20800000000000002,2.38075,2.603,-2.42675,2.408,-4.6135,-3.8682500000000006,1.038,-6.13
BH median,2.9585,5.428,6.555,0.5005000000000001,3.782,-0.7384999999999999,-3.259,2.749,-3.039
BH 3Q,8.8665,12.1415,14.4225,2.6975000000000002,6.5192499999999995,1.1375,-0.2995,4.1425,-0.0945
BH max,49.111,49.111,49.111,6.503,9.961,8.892,2.015,8.892,5.959
DCA1 왜도,1.0055908109169132,1.271710871443001,1.2040306792770652,0.5096649716492448,-0.015187025207388545,-0.3127046786229975,1.009926544551475,0.6210846983420838,-0.2649970576747287
DCA1 첨도,1.7541523693025578,1.1585852206722627,0.7017504648572839,-0.48407803276503136,-0.9717857970544612,0.6495641835163601,-0.1881385101420694,0.5324775472359122,0.8425554865887683
DCA1 min,-23.823,-10.877,-10.877,-10.299,-2.476,-23.823,-8.563,-0.114,-23.823
DCA1 1Q,-0.13175,0.609,0.4515,-7.5417499999999995,2.9497500000000003,-3.28775,-5.54625,4.9115,-5.5905000000000005
DCA1 median,2.9619999999999997,4.307,3.846,-2.3345000000000002,6.244,1.431,-3.7285,9.347,0.666
DCA1 3Q,10.372499999999999,11.890249999999998,13.26575,1.565,10.786000000000001,6.901000000000001,-1.0287499999999996,11.475,4.411
DCA1 max,43.452,43.452,43.452,9.768,16.157,23.795,7.211,23.795,22.75
DCA1* 왜도,1.0084129556114938,1.2729729357386388,1.2051443954062144,0.5098419463437477,-0.015167095020188521,-0.309636897012248,1.0101104145392164,0.6214405346838283,-0.2614941204024951
DCA1* 첨도,1.7575206373757544,1.1624785762617145,0.704995413795356,-0.48381651585151175,-0.9716890241466536,0.6444147042083661,-0.18811341668074721,0.5334304674979204,0.8387556156857165
DCA1* min,-46.234,-21.161,-21.161,-20.038,-4.819,-46.234,-16.66,-0.222,-46.234
DCA1* 1Q,-0.25625,1.18575,0.87925,-14.6735,5.739249999999999,-6.3985,-10.792250000000001,9.557500000000001,-10.879000000000001
DCA1* median,5.7635,8.381499999999999,7.4830000000000005,-4.543,12.1495,2.7845,-7.2555,18.189,1.297
DCA1* 3Q,20.184,23.137500000000003,25.81425,3.0455,20.98775,13.42925,-2.0015,22.329,8.584
DCA1* max,84.635,84.635,84.635,19.008,31.44,46.309,14.032,46.309,44.275
