,전체,강,강,강,강,약,약,약,약
BH 3Q,15.129999999999999,22.759,24.196,3.4379999999999997,13.969,0.7164999999999999,-0.65,10.678999999999998,-0.72125
BH max,102.913,102.913,102.913,8.968,44.063,18.791,1.635,18.791,7.772
DCA1 왜도,1.069876404774582,1.4954710178929185,1.563752161226683,-1.1933588707644363,2.7238535609674854,0.4851922771581168,-0.7899378438258423,0.8644042352936778,-0.017978309401347484
DCA1 첨도,3.1952743053374166,3.981430298408412,3.6648924130483724,3.2013748310459564,10.169098429182835,1.7141018226644094,-0.47328351447176775,0.4726209431649053,0.9690195692979806
DCA1 min,-40.544,-40.513,-17.081,-40.513,-3.736,-40.544,-25.327,-7.903,-40.544
DCA1 1Q,-4.05975,1.672,2.208,-9.9235,5.701,-11.65,-14.193,1.047,-12.9665
DCA1 median,3.367,8.616,8.718,-1.228,12.695,-4.043,-6.838,11.064,-4.006
DCA1 3Q,15.53725,23.496,24.087,2.1585,20.339,1.8780000000000001,-4.485,24.35725,1.7614999999999998
DCA1 max,101.517,101.517,101.517,17.942,87.27,56.413,1.263,56.413,43.819
DCA1* 왜도,1.589008823149929,1.8948492716685503,1.8918918650923156,-0.7949861894515721,3.06006038785227,0.9349199976426534,-0.719835810760945,1.0214484696717026,0.37602971732266116
DCA1* 첨도,5.179053335832256,5.753767515065761,5.416091042432415,2.2108381820387693,12.20597603338965,2.695443759256491,-0.5834038947942766,0.9491816259977597,1.5284803568035477
DCA1* min,-64.729,-64.688,-29.912,-64.688,-6.823,-64.729,-43.071,-14.256,-64.729
DCA1* 1Q,-7.4075,3.101,4.101,-17.7785,10.691,-20.7695,-25.096,1.939,-23.01875
DCA1* median,6.275,16.282,16.478,-2.259,24.24,-7.377,-12.374,21.072,-7.310499999999999
DCA1* 3Q,29.8755,46.034,47.255,4.01,39.56,3.4855,-8.173,47.86475,3.2672499999999998
DCA1* max,227.786,227.786,227.786,34.7,191.944,118.07,2.34,118.07,89.594
