,전체 시나리오,메인 시나리오,세부 시나리오,LS 수익률(%),BH 수익률(%),DCA1 수익률(%),DCA1* 수익률(%),P_0,P_T,H_DCA1,H_DCA1*
3041,상상하하하상상상상상상상,강,강강,-2.025,0.488,-6.407,-11.609,1,0.9797545029267053,1.046822594624774,1.10843
3042,상상상상상상상상상상상상,강,강강,4.338,3.669,-5.224,-9.5,1,1.0433805095657336,1.100893478405729,1.1529
3043,상하하하상상상상상하하하,약,강약,-18.387,-7.693,-19.391,-33.69,1,0.8161330409110895,1.0124616786935208,1.23079
3044,상상상상상상상상상상상상,강,강강,16.22,9.61,-6.368,-11.541,1,1.162199149904217,1.241247036487656,1.31383
3045,상하상상상상상상상상상상,강,강강,52.825,27.912,33.709,67.532,1,1.5282478643815467,1.142965450259373,0.91221
3046,상상상상상상상상하상상상,강,강강,22.743,12.871,17.326,33.459,1,1.2274288259381387,1.0461729910241722,0.9197
3047,상상하하상하하하상상상상,강,약강,17.848,10.424,15.758,30.317,1,1.1784822234417511,1.0180557290831647,0.90432
3048,상하하하상상상상상상상상,강,강강,47.963,25.481,35.969,72.398,1,1.4796299867139149,1.0882143416530419,0.85826
3049,상상하하상상상상상상상상,강,강강,44.382,23.691,26.301,51.856,1,1.4438190115126783,1.1431567762205288,0.95078
3050,상하하하하하하하하하하하,약,약약,-26.12,-11.56,-18.236,-31.811,1,0.7388030743089791,0.9035822082724829,1.08346
3051,상상상하하하하하하하하하,약,약약,-9.713,-3.356,1.225,2.27,1,0.9028703080253769,0.8919407632263886,0.88283
3052,상상상상상상상상상상상상,강,강강,186.743,94.871,85.625,187.87,1,2.8674272877568185,1.5447439843168291,0.99608
3053,상하하하하하하하하하하하,약,약약,-26.974,-11.987,-8.224,-14.82,1,0.7302573548756721,0.7956988076086369,0.85732
3054,상상상상상상상상상상상상,강,강강,1.817,2.409,-6.297,-11.414,1,1.0181707193544356,1.0865934162246504,1.14936
3055,상상상상상상상상하하하하,강,강약,-22.782,-9.891,-20.602,-35.642,1,0.772183377254327,0.9725478467286767,1.19983
3056,상상상상상상상상상상상상,강,강강,7.13,5.065,-9.433,-16.935,1,1.0712963151295432,1.1828736303508587,1.2897
3057,상상상하상상상하하하상하,강,강약,1.827,2.413,-0.678,-1.249,1,1.018269142890895,1.0252157484987856,1.03114
3058,상하하하하상상상하상상상,강,약강,23.883,13.441,23.197,45.417,1,1.2388277705666877,1.0055666437990602,0.85191
3059,상하하하하하하하하하하하,약,약약,-21.953,-9.477,-6.045,-10.965,1,0.7804674433272695,0.8306816654387361,0.87659
3060,상하하하상하상하하상상상,약,약강,-3.08,-0.04,-2.071,-3.8,1,0.9692043897669009,0.9896985729666069,1.00749
3061,상상상상상상상상상상상상,강,강강,4.436,3.718,-7.864,-14.187,1,1.0443587147793862,1.1335025505767666,1.21702
3062,상하상상상상상상상상상상,강,강강,38.373,20.687,17.812,34.438,1,1.3837305786034335,1.174525970314329,1.02927
3063,상하하하하하하하하하하하,약,약약,-23.15,-10.075,-7.495,-13.536,1,0.7684991822410878,0.8307650953694529,0.88881
3064,상하하하하하하하하하하하,약,약약,-32.373,-14.686,-16.412,-28.807,1,0.6762736485822224,0.8090572746646586,0.94991
3065,상상하하하하하하하하하하,약,약약,-44.407,-20.703,-29.845,-49.877,1,0.5559333576814396,0.7924393144266159,1.10915
3066,상하하하하하상상상상상상,강,약강,11.834,7.417,3.733,6.963,1,1.118338419437941,1.078094152960885,1.04554
3067,상하하하하하하하상상상상,약,약강,36.802,19.901,40.86,83.059,1,1.3680188930415966,0.9711933981354102,0.74731
3068,상상하하하하상상하상상하,강,약강,0.494,1.747,0.599,1.108,1,1.0049445278102134,0.9989591806328533,0.99393
3069,상상상상상상상상상상상상,강,강강,17.12,10.06,1.845,3.424,1,1.1711972496846714,1.1499801165346077,1.13243
3070,상하하하하하하하하하하하,약,약약,-27.001,-12.001,-0.417,-0.769,1,0.7299863013804865,0.733042416300913,0.73564
3071,상하하상상상상상상상상상,강,강강,36.658,19.829,23.33,45.692,1,1.3665755648439353,1.1080633658632801,0.93799
3072,상상상상상상상상상상상상,강,강강,41.484,22.242,16.11,31.021,1,1.4148356842036707,1.218527808013221,1.07985
3073,상하상상상상상상상상상상,강,강강,24.613,13.807,12.759,24.366,1,1.2461342421280894,1.105130462259934,1.00199
3074,상하하하하상상상하상하하,약,약약,-0.138,1.431,4.283,8.0,1,0.9986184008813541,0.9576078090503145,0.92464
3075,상상상상상상상상상상상상,강,강강,28.038,15.519,9.935,18.839,1,1.2803793096172598,1.1646643720939576,1.07741
3076,상하하상상상상상상상상상,강,강강,10.432,6.716,-3.169,-5.798,1,1.104322925994695,1.140469930359105,1.1723
3077,상상상상상하상상상상상상,강,강강,20.805,11.903,5.796,10.872,1,1.2080530609868536,1.1418690914231207,1.08959
3078,상하하하하하상상하하상하,약,약약,0.384,1.692,4.144,7.739,1,1.0038426578688875,0.963896459183865,0.93174
3079,상하하하하하하하하하상하,약,약약,4.924,3.962,10.462,19.863,1,1.0492416747389308,0.9498700677329776,0.87537
3080,상상상상상상상상상상상상,강,강강,68.353,35.677,17.052,32.909,1,1.6835333844441123,1.4382771638928076,1.26668
3081,상상상상상상상상상상상상,강,강강,17.154,10.077,-10.638,-19.027,1,1.1715419862935583,1.3110141135079225,1.44683
3082,상하상상상상상상상상상상,강,강강,38.822,20.911,17.148,33.101,1,1.3882187361816816,1.1850167960604243,1.04298
3083,상하상하하하하하하하하하,약,약약,-28.053,-12.527,-18.362,-32.016,1,0.7194656126776628,0.8812877411478821,1.05829
3084,상상하하하하하하하하하하,약,약약,0.869,1.934,13.639,26.105,1,1.0086852286334769,0.8876196745524124,0.79988
3085,상하하하하하하하하하하하,약,약약,-7.672,-2.336,4.231,7.902,1,0.9232812992547385,0.885805312449605,0.85566
3086,상상상상상상상상상상상상,강,강강,34.112,18.556,20.193,39.263,1,1.3411156210030055,1.1157972053281633,0.96301
3087,상상상상상상상상상상상상,강,강강,53.809,28.404,23.121,45.261,1,1.538086324096331,1.24924445387209,1.05884
3088,상하하하하하하하하상상상,약,약강,13.068,8.034,22.846,44.694,1,1.1306784672410486,0.9204044722244722,0.78143
3089,상하하하하하하하하하상상,약,약약,8.067,5.534,15.697,30.195,1,1.0806702411519062,0.9340506052238146,0.83004
3090,상상하하하하하하하하하상,약,약약,4.154,3.577,15.56,29.921,1,1.0415443114571954,0.9013050726927607,0.80168
3091,상하하하하하하하하하하하,약,약약,-8.014,-2.507,10.865,20.651,1,0.919856202981324,0.8297052684580695,0.76241
3092,상하하하하하하하하하하하,약,약약,-20.093,-8.546,-9.688,-17.378,1,0.7990743858595134,0.884789880148721,0.96715
3093,상하상상상상상상하하상하,강,강약,-8.887,-2.944,-11.619,-20.717,1,0.911125124149392,1.0309090205156575,1.1492
3094,상상하하하하하하하하하하,약,약약,-12.073,-4.537,-7.464,-13.481,1,0.8792689513080327,0.9501900263173273,1.01628
3095,상상상상상상상상상상상하,강,강강,-13.873,-5.436,-21.302,-36.762,1,0.8612714336939841,1.0944037918403462,1.36196
3096,상상상상상상상상상상상상,강,강강,57.476,30.238,20.325,39.53,1,1.574763583922895,1.3087629645559227,1.12862
3097,상상하상하하하하하하하하,약,약약,-18.656,-7.828,-12.383,-22.024,1,0.8134445945566918,0.928404957335384,1.0432
3098,상하하하상상상상상상상상,강,강강,8.025,5.513,-0.395,-0.728,1,1.0802509393930229,1.0845343983772804,1.08818
3099,상하상상상상상상상상상상,강,강강,32.541,17.771,11.214,21.333,1,1.3254100330818699,1.1917604541991869,1.09237
3100,상하하상상하상상상하상하,강,강강,-21.806,-9.403,-22.174,-38.148,1,0.7819417109403703,1.004735966916243,1.26422
3101,상하상상상상상상상상상상,강,강강,29.097,16.048,17.512,33.835,1,1.290966151045306,1.0985783499039443,0.9646
3102,상상상상상상상상상상상상,강,강강,50.139,26.57,17.772,34.358,1,1.501392865904341,1.2748278113754266,1.11745
3103,상하상상상하하상하상하하,약,강약,-6.027,-1.513,-4.981,-9.065,1,0.939732404428171,0.9889970681338557,1.03341
3104,상하상하상하하상하상상상,강,약강,27.463,15.232,23.945,46.961,1,1.2746345223671842,1.0283890727682423,0.86733
3105,상상상상상상상상하하상상,강,강강,9.733,6.366,5.155,9.653,1,1.0973267942682032,1.0435330978780475,1.00073
3106,상하하하하하하하하하하하,약,약약,-24.148,-10.574,-2.721,-4.984,1,0.7585199437458185,0.7797337037798977,0.79831
3107,상하하하하하하하하하하상,약,약약,2.425,2.713,15.783,30.367,1,1.0242546808927333,0.8846333654249493,0.78567
3108,상상하하상상상상상상상상,강,강강,14.391,8.695,2.836,5.277,1,1.1439086584942435,1.1123617096221237,1.08657
3109,상하하상하상상상상상하하,강,강강,-7.367,-2.184,-7.411,-13.388,1,0.9263291208116804,1.0004724679579293,1.06951
3110,상상상상상상상상상상상상,강,강강,8.519,5.759,-5.323,-9.676,1,1.0851892987330745,1.1461989874013065,1.20144
3111,상하하하상상상상상상상상,강,강강,53.594,28.297,29.727,59.052,1,1.5359410371712034,1.1839796144990165,0.96568
3112,상상하상하하하하하하하상,약,약약,18.287,10.643,20.7,40.296,1,1.1828694195196323,0.980007736414516,0.84313
3113,상상상상상상상상상상상상,강,강강,61.568,32.284,35.747,71.919,1,1.6156840543234974,1.1902187425071582,0.9398
3114,상상하하하하하하하하하하,약,약약,-26.094,-11.547,-4.549,-8.289,1,0.739064173455415,0.7742889659054313,0.80586
3115,상상상상상상상상상상상상,강,강강,10.837,6.919,-1.769,-3.249,1,1.108373570242155,1.128333316471657,1.1456
3116,상하하하하하하하상상상상,약,약강,16.184,9.592,24.618,48.355,1,1.1618414143887499,0.9323222461403886,0.78315
3117,상상하하상상상상상하상상,강,강강,22.605,12.803,18.28,35.383,1,1.226054625322597,1.0365686641803253,0.90562
3118,상하하하하하하하하하하하,약,약약,-34.128,-15.564,-22.291,-38.333,1,0.6587195244970948,0.8476764166974498,1.06819
3119,상하상상상상상상상상상상,강,강강,45.553,24.277,24.272,47.639,1,1.455532726766682,1.171243992694822,0.98587
3120,상상상상상상하하하상상상,강,강약,-9.532,-3.266,-11.235,-20.057,1,0.9046783135348022,1.0191861732706495,1.13165
3121,상상상하하하하하상상상상,강,약강,-3.316,-0.158,-3.572,-6.527,1,0.9668439662568834,1.0026564308815995,1.03435
3122,상상상상상상상상상상상상,강,강강,15.243,9.122,1.179,2.185,1,1.1524313504484844,1.1389979141327105,1.12779
3123,상상상상상상상상상상상상,강,강강,13.455,8.227,2.713,5.046,1,1.134548387809747,1.1045832533138489,1.08005
3124,상상상상상상상상상하하하,강,강약,-10.175,-3.588,-16.058,-28.219,1,0.8982476948307516,1.0700832717300746,1.25137
3125,상상상상상상상상상상상상,강,강강,58.547,30.774,15.086,28.977,1,1.5854730643441113,1.3776392998763416,1.22927
3126,상상상하상상하상상상상상,강,강강,45.324,24.162,34.681,69.621,1,1.4532442141699355,1.079026362158751,0.85676
3127,상하상상상상상상상상상상,강,강강,9.618,6.309,3.113,5.796,1,1.096177549062366,1.0630873603407207,1.03612
3128,상상상상상상상상상상상상,강,강강,46.869,24.934,24.147,47.38,1,1.4686895027366165,1.183022655957296,0.99653
3129,상하상상상하하하하하하하,약,강약,-4.619,-0.81,0.389,0.719,1,0.9538084136631118,0.9501142901269074,0.947
3130,상상하하상상하하하상상상,강,강강,27.778,15.389,26.233,51.713,1,1.2777765437732629,1.0122392067874106,0.84223
3131,상상상상상상상상상상상상,강,강강,37.146,20.073,15.224,29.25,1,1.3714619502537864,1.1902615851433063,1.06109
3132,상하하하하하하하하하하하,약,약약,-16.188,-6.594,-3.482,-6.365,1,0.838118734603598,0.8683573996037667,0.89509
3133,상상상상상상상상하하하상,강,강강,14.522,8.761,13.209,25.253,1,1.1452190242838485,1.0116007302306083,0.91432
3134,상하하하하하하하하하하하,약,약약,-23.516,-10.258,-5.733,-10.41,1,0.7648401168673786,0.811357974046017,0.85371
3135,상상상상상상상상상상상상,강,강강,56.541,29.771,23.719,46.495,1,1.5654148051059076,1.2652938517133718,1.06858
3136,상상상상상하하하상하하하,약,강약,-10.898,-3.949,-10.327,-18.488,1,0.8910191982580072,0.9936300485295937,1.09311
3137,상하하하상상상상상상상상,강,강강,25.11,14.055,16.83,32.463,1,1.2510982795785255,1.07087111681488,0.94449
3138,상상하하하하하하하하하하,약,약약,-1.722,0.639,15.172,29.149,1,0.9827821235258458,0.8533134280871348,0.76097
3139,상상상상하하하하하하하하,약,강약,-13.212,-5.106,-9.811,-17.593,1,0.8678783611060843,0.9622900847566903,1.05316
3140,상상상상상상상상상상상상,강,강강,102.133,52.566,39.213,79.451,1,2.021328928194301,1.4519639080787763,1.12639
3141,상상상상상상상상상상상상,강,강강,29.218,16.109,0.022,0.04,1,1.292183973605914,1.2919041686947108,1.29167
3142,상상상상상상상상상상상상,강,강강,11.349,7.175,-4.178,-7.621,1,1.113493734189911,1.162044839101188,1.20535
3143,상상상상상상상상상상상상,강,강강,40.411,21.705,11.906,22.688,1,1.4041086614803053,1.2547246009802495,1.14445
3144,상상하상상상상상상상상상,강,강강,17.721,10.36,8.144,15.371,1,1.177209235033714,1.0885536184125328,1.02036
3145,상하하하하하하하하하하하,약,약약,5.568,4.284,26.014,51.257,1,1.055678777144998,0.8377477703018235,0.69794
3146,상상상상상상상상상상상상,강,강강,71.275,37.137,26.147,51.533,1,1.7127478770657978,1.3577444360709257,1.13028
3147,상하상하하하하상하상상상,강,약강,11.579,7.29,10.503,19.943,1,1.1157944975226766,1.0097456265159621,0.93027
3148,상하하하하하하하하하하하,약,약약,-33.189,-15.095,-20.426,-35.36,1,0.6681068440035159,0.8396048883289594,1.03358
3149,상상상상하하하상하상상상,강,강강,-6.734,-1.867,-9.531,-17.106,1,0.9326602064520714,1.0309199345321567,1.12513
3150,상상상상상상상상상상상상,강,강강,14.446,8.723,6.212,11.664,1,1.1444596788777162,1.0775262617271684,1.02491
3151,상상상상상상상상상상상상,강,강강,32.681,17.841,8.048,15.186,1,1.3268108278297035,1.227981827069001,1.15189
3152,상상상상상하하하하하하하,약,강약,-19.052,-8.026,-9.769,-17.52,1,0.809481440523731,0.8971231173429375,0.98143
3153,상하상상상상상상상상상상,강,강강,28.811,15.905,6.073,11.4,1,1.2881066987544452,1.2143561193264796,1.15629
3154,상상상상상상상상상상상상,강,강강,31.61,17.305,16.965,32.735,1,1.316099126867681,1.1252045226802736,0.99152
3155,상하하하하상상상하하상상,강,약강,4.441,3.721,9.564,18.116,1,1.0444148841727583,0.9532504587956805,0.88423
3156,상하하하하하하하하상상상,약,약강,-5.951,-1.475,-0.006,-0.01,1,0.9404943839334667,0.9405470545685226,0.94059
3157,상상하하하상상상상상상상,강,강강,12.358,7.679,7.884,14.87,1,1.123582036459995,1.041470022963652,0.97813
3158,상상상하하하하하상상상상,강,약강,26.992,14.996,25.874,50.964,1,1.269924401677343,1.0088888010667394,0.84121
3159,상하하하하하하하하하하하,약,약약,-47.578,-22.289,-28.233,-47.483,1,0.5242198672895643,0.730448568050957,0.99819
3160,상하상하하상하하상하하하,약,약약,-7.174,-2.087,-3.874,-7.072,1,0.9282607182595336,0.9656692983746188,0.99891
3161,상상상상상상상상상상상상,강,강강,75.919,39.459,39.069,79.136,1,1.759189091811997,1.2649743611807485,0.98204
3162,상상상상상상상상상상상상,강,강강,28.27,15.635,4.098,7.652,1,1.282699125635143,1.2321992861895918,1.19152
3163,상상상상상상상상상상상상,강,강강,68.553,35.777,18.377,35.579,1,1.685530400297107,1.4238670622085694,1.24321
3164,상상하하하하하하하하하하,약,약약,-39.372,-18.186,-22.166,-38.134,1,0.6062837636495084,0.778941377919714,0.98
3165,상하하상상상상상상상하하,강,강강,-0.754,1.123,-6.951,-12.574,1,0.992456327909731,1.066592506559409,1.1352
3166,상하하하하하하하하하하하,약,약약,-32.392,-14.696,-15.3,-26.956,1,0.6760777563592575,0.7982069442423391,0.92557
3167,상상상하상상상상상하하상,강,강강,-10.007,-3.504,-15.059,-26.552,1,0.8999282592349468,1.0594787901258675,1.22526
3168,상상상상상상상상하하하하,강,강약,0.826,1.913,-6.417,-11.627,1,1.0082613409337629,1.0773947066405516,1.14091
3169,상상상하상상상상상상상상,강,강강,38.613,20.806,24.226,47.544,1,1.386128483780847,1.1158090499456814,0.93947
3170,상하상상상상상상상상상상,강,강강,110.746,56.873,51.024,105.754,1,2.1074552164042495,1.3954478407786661,1.02426
3171,상하하하하하하하하하하하,약,약약,8.593,5.797,29.328,58.209,1,1.0859319348690646,0.8396728819646829,0.68639
3172,상상상하하상하하하하하하,약,강약,-2.519,0.24,5.978,11.218,1,0.9748061798622671,0.9198216196456981,0.87648
3173,상상상상상상상상상상상상,강,강강,41.543,22.272,15.031,28.866,1,1.4154316479437592,1.230482178396592,1.09837
3174,상하하하하하하하하하하하,약,약약,-25.021,-11.01,-12.298,-21.88,1,0.7497944527494634,0.8549387371082474,0.9598
3175,상하하상상상상상상상상상,강,강강,46.03,24.515,24.834,48.804,1,1.4602987421111897,1.169788417440799,0.98136
3176,상상상하상상상상상하상상,강,강강,24.694,13.847,17.609,34.03,1,1.2469384553729999,1.0602366182079754,0.93034
3177,상하하상상상상상상상상상,강,강강,2.743,2.871,-5.5,-9.994,1,1.0274266215109331,1.0872270061195233,1.1415
3178,상하하하상하하하상하하하,약,약약,-19.071,-8.036,-15.741,-27.691,1,0.8092867881677073,0.9604731925843177,1.1192
3179,상하하하하하하하하하하하,약,약약,-48.192,-22.596,-31.754,-52.662,1,0.5180757296881715,0.7591313851717324,1.09442
3180,상하하하하하하상상상상상,강,약강,44.561,23.781,37.781,76.328,1,1.4456108272880859,1.0492088731768494,0.81984
3181,상하하하하하하하하하하하,약,약약,-29.098,-13.049,-6.588,-11.931,1,0.7090198012334928,0.7590245268162812,0.80507
3182,상상상상상상상상상상상상,강,강강,-5.521,-1.26,-21.492,-37.065,1,0.9447941700463368,1.2034366813062958,1.50122
3183,상상상상상상상상상상상상,강,강강,49.063,26.031,21.861,42.671,1,1.4906276169524397,1.2232168233529805,1.0448
3184,상상상상상상상상하상상상,강,강강,-7.64,-2.32,-13.823,-24.472,1,0.9235954283721283,1.0717456935848828,1.22285
3185,상상상상상상상상상상상상,강,강강,94.089,48.544,38.332,77.527,1,1.9408869094536045,1.4030673442555859,1.09329
3186,상상하하하하상하하상상상,강,약강,24.181,13.591,27.593,54.558,1,1.24181412710407,0.9732649432636828,0.80346
3187,상하하하하하하하하하하하,약,약약,5.244,4.122,25.398,49.974,1,1.0524429021426953,0.8392833862657044,0.70175
3188,상상상상하하하하상상상하,강,강강,9.074,6.037,9.497,17.987,1,1.090743751081215,0.9961408368844534,0.92446
3189,상하하상상상상상상상상상,강,강강,37.068,20.034,24.877,48.891,1,1.3706821780080993,1.0976296883113432,0.92059
3190,상상상상상상상상상상상상,강,강강,62.194,32.597,30.693,61.098,1,1.621944385539532,1.2410326752379146,1.0068
3191,상하하상상상상상상상상상,강,강강,24.675,13.837,10.848,20.616,1,1.2467495795953816,1.124742398129968,1.03365
3192,상하하하하상하상상상하하,약,약약,-12.205,-4.602,-11.412,-20.36,1,0.8779506219954367,0.9910457017555309,1.1024
3193,상하상상상상상상상상상상,강,강강,44.634,23.817,30.034,59.701,1,1.4463437983249767,1.1122836718053588,0.90566
3194,상상상상상상상상상상상상,강,강강,28.004,15.502,12.799,24.445,1,1.2800412575191564,1.1348007565559877,1.0286
3195,상상상상하상상상상상상상,강,강강,28.667,15.834,16.92,32.644,1,1.2866702788853968,1.1004711162512444,0.97002
3196,상상상하하하하하하상상하,약,약약,0.241,1.621,4.153,7.755,1,1.0024137910732194,0.9624461302160492,0.93027
3197,상하상상상상상상상상상상,강,강강,59.62,31.31,34.562,69.364,1,1.596202532146987,1.186224032626673,0.94247
3198,상상상상상상상상상상상상,강,강강,39.344,21.172,14.473,27.757,1,1.3934375388333302,1.2172629680315443,1.09069
3199,상상상상상상상상상상상상,강,강강,62.299,32.65,23.595,46.239,1,1.6229902803817886,1.3131495743081154,1.10982
3200,상상하하하하하하하하하하,약,약약,-11.068,-4.034,0.095,0.175,1,0.8893226893951443,0.888479892177423,0.88777
3201,상하상상상상상상하하하하,강,강약,-4.945,-0.973,-9.09,-16.337,1,0.9505482358591981,1.0455947121139997,1.13616
3202,상하하하하하하하하하하하,약,약약,-39.001,-18.0,-12.333,-21.94,1,0.6099911846490232,0.6958083609415715,0.78144
3203,상상상상상상상상상상상상,강,강강,105.701,54.35,48.272,99.54,1,2.0570073438592984,1.3873203133965621,1.03087
3204,상하상상상상상상상상상상,강,강강,36.287,19.643,8.817,16.671,1,1.3628661748490654,1.252433670875407,1.16813
3205,상상하하하하하하하상상상,약,약강,11.742,7.371,15.445,29.692,1,1.1174194853486632,0.9679249315570709,0.8616
3206,상상상상상상상상상상상상,강,강강,15.876,9.438,-1.184,-2.179,1,1.1587616427516045,1.1726510099176568,1.18458
3207,상하하하하하하하하하하하,약,약약,-33.861,-15.43,-16.605,-29.126,1,0.6613935389252039,0.7930812425682828,0.93319
3208,상하상상상상상상상상상상,강,강강,48.844,25.922,29.379,58.318,1,1.4884381721709454,1.1504459671175555,0.94016
3209,상하하하하하하하하상하하,약,약약,-9.617,-3.308,-3.606,-6.589,1,0.903830169565052,0.9376450895253304,0.96759
3210,상상상상상상상상상상상상,강,강강,20.521,11.761,6.982,13.137,1,1.2052117051047742,1.126557348619726,1.06527
3211,상하상상상상상상상상상상,강,강강,19.192,11.096,12.554,23.963,1,1.1919166145774684,1.0589685806184843,0.96151
3212,상하하하하하상하하하하하,약,약약,-11.403,-4.202,-2.875,-5.265,1,0.8859659001373428,0.9121948466942401,0.9352
3213,상상하하상하하하하하상하,약,약약,-1.499,0.751,2.386,4.435,1,0.9850127029543182,0.9620565896406088,0.94319
3214,상상상하상하하상상하하하,약,강약,-3.353,-0.176,-4.312,-7.861,1,0.9664737727688704,1.0100213482075113,1.04894
3215,상상상상상상상상상상상상,강,강강,11.088,7.044,2.898,5.393,1,1.1108789454957606,1.079597517460872,1.05404
3216,상상하하하상하하하하하하,약,약약,-9.775,-3.387,-2.738,-5.015,1,0.9022544041222377,0.927652922710777,0.94989
3217,상상상상상상상상상상상상,강,강강,64.949,33.975,41.028,83.429,1,1.6494900553241865,1.1696209117171525,0.89925
3218,상상상하하하하하하하하하,약,약약,-6.422,-1.711,-2.322,-4.258,1,0.9357753118447089,0.9580202220608887,0.9774
3219,상하하하하하하상상상상상,강,약강,27.616,15.308,30.72,61.155,1,1.2761556147104174,0.9762544092653433,0.79188
3220,상하하하하하하하하하하하,약,약약,-24.699,-10.85,-11.183,-19.967,1,0.7530079521842361,0.8478215294676639,0.94087
3221,상하하하상상하하하하상하,약,약약,-17.083,-7.041,-14.455,-25.538,1,0.8291711684844517,0.9692845639215755,1.11355
3222,상상상상하하하하하하하하,약,강약,-0.074,1.463,8.75,16.541,1,0.9992630268949141,0.9188608636075282,0.85744
3223,상하하상상상상상상상상상,강,강강,48.029,25.514,31.579,62.98,1,1.4802854903861695,1.1250199427461376,0.90826
3224,상하하하하하하하하하하하,약,약약,-4.66,-0.83,8.71,16.463,1,0.9533989265668044,0.8770101040712204,0.81862
3225,상하하하하하하하하하하하,약,약약,-33.684,-15.342,-12.548,-22.307,1,0.6631637800923886,0.7583215731142352,0.85357
3226,상상상상하상하하하하상상,강,강약,18.188,10.594,18.156,35.133,1,1.1818812201956321,1.0002684748313526,0.8746
3227,상하하하하하하하하하하하,약,약약,-4.029,-0.514,24.069,47.218,1,0.9597131264567051,0.7735318696682357,0.6519
3228,상하상상상상상상상상상상,강,강강,35.56,19.28,16.637,32.077,1,1.3555986901226393,1.162234368401449,1.02637
3229,상하상상상상상상상상상상,강,강강,24.19,13.595,6.754,12.7,1,1.241898181188578,1.1633312481265612,1.10195
3230,상상상하상상상상상상상상,강,강강,55.66,29.33,34.39,68.994,1,1.5565983148570481,1.1582699535043686,0.92109
3231,상상상상하하하상하상상상,강,강강,48.412,25.706,40.254,81.73,1,1.4841237675140655,1.0581678307543705,0.81667
3232,상상하하하하하상상상상상,강,약강,11.545,7.272,5.403,10.124,1,1.1154491885003692,1.058270732627289,1.0129
3233,상상상상상하상상상상상상,강,강강,53.232,28.116,42.305,86.243,1,1.5323190768412234,1.0767830474599227,0.82275
3234,상하상상상상상상상상상상,강,강강,33.485,18.243,23.446,45.93,1,1.33485085352641,1.0813263998964269,0.91472
3235,상상상상상상상상상상상상,강,강강,6.612,4.806,-6.835,-12.369,1,1.0661219515552232,1.1443338312830804,1.2166
3236,상상하하상하하하하하상하,약,약약,-7.029,-2.015,-2.118,-3.887,1,0.9297057377540278,0.9498256571939528,0.96731
3237,상상하하상하하상상상상상,강,약강,11.711,7.355,8.364,15.796,1,1.117107987413685,1.0308803446151338,0.96472
3238,상하하상상하하하하하상상,약,약약,-5.958,-1.479,-3.186,-5.829,1,0.9404159377064316,0.9713676783569025,0.99863
3239,상하하하상상상상상상하하,강,강강,4.327,3.664,3.27,6.093,1,1.0432713524674726,1.0102327021755242,0.98336
3240,상상하하하하상상상상상상,강,약강,9.89,6.445,6.801,12.79,1,1.0989032669942114,1.0289301838856142,0.97429
3241,상하상상상상상상상상상상,강,강강,-2.813,0.093,-6.89,-12.467,1,0.9718678645961938,1.0437892962283981,1.11029
3242,상하상하하하하하상상상상,강,약강,4.688,3.844,6.954,13.084,1,1.0468804663373674,0.978812308610442,0.92575
3243,상상하하하하하하상하상상,약,약강,5.939,4.469,8.594,16.239,1,1.0593877198120891,0.9755512815535785,0.91139
3244,상상하상상상상상상상상상,강,강강,4.266,3.633,-2.448,-4.488,1,1.0426579375159963,1.0688253654570172,1.09166
3245,상상상상상상상상상상상상,강,강강,31.699,17.349,17.638,34.088,1,1.3169855598565157,1.1195233740808361,0.98218
3246,상하하하하하하하하하상상,약,약약,20.431,11.715,28.957,57.427,1,1.2043060585939926,0.9338798301768346,0.76499
3247,상하상상상상상상상상상상,강,강강,42.524,22.762,22.014,42.985,1,1.4252432427109345,1.168097324320568,0.99678
3248,상하하하하하하하하하하하,약,약약,-19.87,-8.435,-6.323,-11.461,1,0.8012951685550828,0.8553850881967509,0.90502
3249,상상상하하하하하하하하하,약,약약,-4.953,-0.976,0.235,0.435,1,0.9504719895869606,0.9482414097108508,0.94636
3250,상하하하상상상상상상상상,강,강강,0.072,1.536,-8.799,-15.828,1,1.0007186759287683,1.0972661156144072,1.18889
3251,상상상상상상상하상상상상,강,강강,6.977,4.989,0.414,0.765,1,1.0697736648422604,1.0653638574951236,1.06165
3252,상하상하상상상상상상상상,강,강강,-2.567,0.216,-9.124,-16.396,1,0.9743254056955668,1.0721485031611124,1.16541
3253,상상상상상상상상상상상상,강,강강,35.274,19.137,19.42,37.692,1,1.3527371724986847,1.1327528024250628,0.98244
3254,상상하상하하하하하하하하,약,약약,-20.778,-8.889,-13.639,-24.16,1,0.7922150667280154,0.9173277115370877,1.04459
3255,상상상상하상하하하하하하,약,강약,-42.564,-19.782,-34.49,-56.554,1,0.5743598642754465,0.8767543335518788,1.32201
3256,상하상상상상상상상상상상,강,강강,3.961,3.48,-4.873,-8.871,1,1.0396098417901753,1.0928684161706854,1.14081
3257,상상상상상상하하하하상상,강,강약,14.554,8.777,6.313,11.857,1,1.1455352504804825,1.0775162303052885,1.02411
3258,상상상상상하상상상상상상,강,강강,15.271,9.135,10.03,19.023,1,1.152707363481453,1.0476313372018868,0.96848
3259,상상상하하하하하하하하상,약,약약,12.975,7.987,16.508,31.818,1,1.1297476997503564,0.9696704599313123,0.85705
3260,상상상상상상상상상상상상,강,강강,30.64,16.82,7.659,14.438,1,1.306401414845266,1.2134585775302957,1.14158
