,전체,강,강,강,강,약,약,약,약
DCA1* 수익률(%),10.974564900000015,17.0816757617099,18.057451153197107,-8.452373873873876,24.561319512195134,-0.8645800764031736,-10.698945422535221,18.994089743589758,-1.7475910020449912
LS 표준편차(%),20.441255352346605,17.600046848820487,17.369090551555832,8.917029177557138,11.861172442174405,11.984380795650083,8.909953755351085,9.955189656162531,11.122252923059845
BH 표준편차(%),10.760247839234232,9.628148085317655,9.59425852882072,4.354524747405997,6.375147933032143,5.722679556198448,4.188077530599453,5.173331373098662,5.207258943602637
DCA1 표준편차(%),11.882060200995907,11.553742572970405,11.258621015066712,8.57226300296857,9.979439286416603,10.00150687047131,7.666710539134993,9.843553937039372,9.335488262360057
DCA1* 표준편차(%),23.23949105195773,22.769477423356147,22.246834128447542,16.261626916818592,19.864798348006076,19.22574961626076,14.450156000653555,19.42812861749797,17.88320801992415
LS 왜도,0.4766544294696096,0.6608923029676033,0.7154962152325568,0.1397798573391936,0.5838110379096464,0.15062397059454924,-0.14204530739537793,0.4647989796714723,-0.08102240369463436
LS 첨도,0.28839057448444727,0.6720594176913184,0.6102630070449586,1.0351113524303273,0.8703432182093378,0.3166654096525896,0.11796580801381928,0.26547167335164357,0.0007543820777744514
LS min,-47.531000000000006,-40.8,-20.241,-40.8,-13.681,-47.531000000000006,-36.54,-20.895,-47.531000000000006
LS 1Q,-4.4185,6.945,9.138,-9.531500000000001,7.0927500000000006,-15.9415,-15.371,0.18949999999999997,-17.503
LS median,8.3655,17.295,19.750999999999998,-4.26,14.4155,-7.5520000000000005,-8.6275,6.579,-9.491
LS 3Q,23.003999999999998,29.853,32.194,1.7514999999999998,22.729999999999997,-0.34850000000000003,-2.85175,13.062000000000001,-2.148
LS max,98.04799999999999,98.04799999999999,98.04799999999999,34.181999999999995,77.283,39.85,18.997,39.85,28.936
BH 왜도,0.7150703765904795,0.8448397905497051,0.8763932392850486,0.35548102788108893,0.7363933654534446,0.3887884861733137,0.029970721976690165,0.5918145934830543,0.1264783485118023
BH 첨도,0.68634370569373,1.0583607930778354,0.9828898911752568,1.1235450021675248,1.2997572318405632,0.5122661414038063,0.1398906264934654,0.4098932725517681,-0.017506987849440048
BH min,-19.682000000000002,-17.375999999999998,-9.142000000000001,-17.375999999999998,-6.192,-19.682000000000002,-15.809000000000001,-9.427999999999999,-19.682000000000002
BH 1Q,-1.8045,3.89,5.024,-4.25725,3.9657500000000003,-7.224,-6.965249999999999,0.46625000000000005,-7.928
BH median,4.6235,9.332,10.655,-1.727,7.795499999999999,-3.3160000000000003,-3.8285,3.701,-4.238
BH 3Q,12.424750000000001,16.213,17.525,1.2477500000000001,12.275749999999999,0.198,-1.03875,7.0795,-0.6920000000000001
BH max,57.117,57.117,57.117,18.646,44.184,21.875,10.248,21.875,15.700999999999999
DCA1 왜도,0.37830090859717,0.3424441171757789,0.43735437784330544,0.39920165301127664,0.4105347895567485,0.3955219714183564,0.19920085473150928,0.23549223809855535,0.2531534918215422
DCA1 첨도,0.22524571161582152,0.2994182563940009,0.35465163839143043,0.7105655763859509,0.6927189864413368,0.2680548668646603,0.29573981215869916,-0.1383505630695261,0.17276613687172038
DCA1 min,-35.213,-35.213,-21.063000000000002,-35.213,-16.182000000000002,-26.868000000000002,-26.454,-17.311,-26.868000000000002
DCA1 1Q,-2.9574999999999996,0.607,1.097,-10.20375,5.42275,-7.4085,-10.96125,2.53475,-7.343
DCA1 median,4.702500000000001,8.02,8.355,-5.632,11.584499999999998,-1.041,-5.3645,9.1435,-1.014
DCA1 3Q,13.16525,16.033,16.221,0.76875,18.947499999999998,5.6325,-0.7805,15.63675,4.982
DCA1 max,61.978,61.978,59.385,30.043000000000003,61.978,38.102,23.68,38.102,32.203
DCA1* 왜도,0.47485377214215335,0.43529236902165214,0.5246620783841155,0.5098954262952419,0.4944811484429823,0.49049550640888084,0.288538336107007,0.30114821071255293,0.3442789686897305
DCA1* 첨도,0.36052471427852284,0.4191039119553923,0.4949957278170718,0.8030855463172224,0.8661793749405851,0.38900933769497925,0.4045076651125745,-0.10725101372703705,0.25896075985996836
DCA1* min,-62.583999999999996,-62.583999999999996,-38.894,-62.583999999999996,-30.195,-48.922,-48.218,-32.227,-48.922
DCA1* 1Q,-5.6515,1.167,2.11,-19.260749999999998,10.495499999999998,-14.053999999999998,-20.66225,4.886,-13.931
DCA1* median,9.092,15.578,16.236,-10.7165,22.608,-1.996,-10.211500000000001,17.788,-1.943
DCA1* 3Q,25.7465,31.468000000000004,31.844,1.4779999999999998,37.319,10.9045,-1.49675,30.674249999999997,9.636000000000001
DCA1* max,127.21600000000001,127.21600000000001,121.64299999999999,59.909,127.21600000000001,76.598,46.895,76.598,64.36
