,전체 시나리오,메인 시나리오,세부 시나리오,LS 수익률(%),BH 수익률(%),DCA1 수익률(%),DCA1* 수익률(%),P_0,P_T,H_DCA1,H_DCA1*
4254,상하하하상상하하하하하하하상상상상상상상상상상상상상상상상상상상상상상상,강,약강,16.889,9.236,9.78,19.031,1,1.5970490091169167,1.2071118467427562,0.94697
4255,상상상하하하하상상하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-4.742,-2.141,0.021,0.041,1,0.8643923149067173,0.8638514479168271,0.86334
4256,상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-16.965,-7.51,-11.115,-21.625,1,0.5725114356491168,0.8152773710606128,1.18918
4257,상하상상상상상상하하하하하하하하하상하상상상상상상상상상상상상상상상상상,강,약강,15.147,8.245,11.31,22.009,1,1.5267205835604643,1.1070161845081197,0.8406
4258,상하하하하하하하하하하하하하하하상상상상상상상상상상하하하하하하하하하하,약,약약,-4.546,-2.048,-2.258,-4.393,1,0.8697335550087942,0.9314056763339503,0.99523
4259,상하상상상하하상상상상상상상상상상상상상하하하하하상상상상하하하하하상상,강,강약,3.42,1.898,3.158,6.146,1,1.1061340958687307,1.0076109853042488,0.9249
4260,상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-14.998,-6.705,-0.025,-0.048,1,0.6141771904162019,0.614634205094034,0.61507
4261,상상상상상상상상상상상상상상상상상상상상상하상상상상상상상상상상상상상상,강,강강,14.225,7.725,5.008,9.746,1,1.4903170446575824,1.2870795350935231,1.12749
4262,상상상상상상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-5.611,-2.55,4.008,7.8,1,0.8409511311909909,0.7474207836399367,0.67129
4263,상하하하하하하상상하하하하하하상상상상상상하하하하하하하하하하하하하하하,약,약약,-10.985,-4.991,-6.2,-12.065,1,0.7053253367135449,0.854646977577232,1.0373
4264,상하하상상상상상상상상상상상상상상상상상상하하하하하하하하하하하하하하하,강,강약,-14.57,-6.527,-11.184,-21.759,1,0.6234917174542988,0.8899474108218803,1.30175
4265,상상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-20.398,-8.856,-4.218,-8.209,1,0.5043870147543124,0.5740090327303407,0.65217
4266,상하하하하하하하하상상상상상상상상상상상상상상상상상상상상하하상하하하하,강,강강,-3.232,-1.419,-4.476,-8.71,1,0.9061479860415244,1.039597077796075,1.19106
4267,상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-16.38,-7.273,-7.105,-13.826,1,0.5846988244425853,0.7293907652361385,0.91369
4268,상상하하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,28.724,16.26,16.395,31.903,1,2.1329284839583558,1.3526268881974999,0.92942
4269,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,34.076,19.583,12.578,24.475,1,2.4102248504438397,1.6892731489281898,1.24971
4270,상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-12.61,-5.697,-2.636,-5.13,1,0.667391922301393,0.723084797148043,0.78162
4271,상상상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,24.826,13.895,11.672,22.712,1,1.9450016076855585,1.3966539350259275,1.05258
4272,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,38.48,22.377,18.454,35.91,1,2.6555782791206144,1.5977689528262105,1.05779
4273,상상하하하하하하하하하하상상상상상상하하하하하하하하하하하상상상상상상상,약,약약,12.243,6.619,13.392,26.06,1,1.4140830934919493,0.969895942280449,0.7059
4274,상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-9.761,-4.45,1.713,3.334,1,0.7348304520687738,0.6983172656328058,0.66597
4275,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,41.536,24.345,13.745,26.747,1,2.835302866457065,1.9266388255465845,1.39248
4276,상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,2.951,1.657,15.471,30.105,1,1.0911791698167974,0.7087277721508126,0.49547
4277,상상하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,47.304,28.121,26.32,51.226,1,3.19628822425137,1.5857427886230528,0.9242
4278,상상상상상하하상하하하하하하하하하하하하하하하하상하하하하하하하하하하하,약,약약,-12.491,-5.646,-4.036,-7.853,1,0.6701236786641599,0.7582697576709647,0.85646
4279,상상상상상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상하하,강,강강,-6.276,-2.861,-9.701,-18.875,1,0.8232865877516125,1.1181689132696855,1.54201
4280,상상상하상상상상상상상상상상상상상상상상하하하하하하하하하하하하하상상상,강,강약,9.825,5.291,9.562,18.607,1,1.3246468599945644,1.0072000410718596,0.7939
4281,상하하하하하하상상상상상상상상상하하하하상하하상상상상하상상상상상상상상,강,강강,19.464,10.723,17.586,34.222,1,1.7049274732913458,1.0486626127672234,0.70507
4282,상상상하하하하하하하하상상상상상상상상상상상상상하하하하하하하하하하상하,약,강약,1.598,0.968,1.99,3.872,1,1.0487207180782072,0.9885242328686026,0.93575
4283,상상상상하하하하하상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,15.529,8.462,9.483,18.453,1,1.5419674321795676,1.1749853136108734,0.92775
4284,상하하하하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,31.008,17.668,16.062,31.255,1,2.248479584203867,1.4382092895372285,0.99435
4285,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,42.492,24.966,16.262,31.645,1,2.8931311528731727,1.8410112012296436,1.26812
4286,상하상상상하상하상상상상상상상상상상상상상상상상상하하하하하하하하하하상,강,강약,-1.775,-0.712,-2.361,-4.595,1,0.9477036718035443,1.0181330844857985,1.09133
4287,상상상상상상하상상상상상하하하하하하하하하하하하하하하하하하하하하하하하,약,강약,-9.511,-4.338,-2.36,-4.593,1,0.7409533217822006,0.7960008014271628,0.85321
4288,상상하하하하하상상상상상상상상상상상하하하하하하하하하하하하하하하하하하,약,강약,-9.796,-4.465,-7.029,-13.677,1,0.7339681242763092,0.9133461335684018,1.14104
4289,상하하하하하하하하하하하하상상상상상상상상상상상상상상상상상상상상상상상,강,약강,18.654,10.253,16.253,31.627,1,1.6705033126363211,1.0632598628243601,0.73252
4290,상상상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하상,약,약약,2.023,1.183,7.862,15.299,1,1.0619182381362204,0.8462183735322201,0.69281
4291,상상상상하하상상상상상하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-15.573,-6.943,-9.043,-17.594,1,0.6017929289586494,0.7997143722267852,1.07541
4292,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,16.719,9.139,4.047,7.876,1,1.5901098880747457,1.4116748532483858,1.26665
4293,상하상상상상상하하하상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,7.12,3.836,-1.394,-2.712,1,1.2291824484765623,1.282040070268112,1.33487
4294,상상상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,13.08,7.084,2.245,4.368,1,1.445966837777874,1.3527998502884697,1.27189
4295,상하하하하상하하하하하하하상하하하하하하하하상상상상상상상상상상상상상하,약,약강,-6.133,-2.794,-6.386,-12.426,1,0.8270747513257575,1.008137610323303,1.23145
4296,상상상상상상상상상상상상상상상상상상상상상상상상상상상하상하상상상상하하,강,강강,0.348,0.339,-3.412,-6.64,1,1.0104854061515691,1.1214038676524718,1.24178
4297,상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,32.732,18.741,17.487,34.03,1,2.3384339257623883,1.4419560134198224,0.97123
4298,상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,9.801,5.278,3.102,6.036,1,1.32379882430747,1.2078756435827156,1.11035
4299,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,8.809,4.741,0.449,0.874,1,1.2882422383003498,1.2710429790029731,1.25505
4300,상하하하하하상상상상상상상상상상상상상상상상하하상상상상상상하상상하하하,강,강강,-2.087,-0.864,-3.449,-6.712,1,0.938679101294408,1.0429186461581397,1.15622
4301,상하상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-10.784,-4.903,-0.543,-1.056,1,0.7101027178823482,0.7217946483439944,0.73309
4302,상상상상상상상상상상상상하하상상하상상하상상상상상상상상상상상상상상상하,강,강강,1.79,1.065,-1.759,-3.423,1,1.0546570070724655,1.1123305097554006,1.17082
4303,상하상상상상상상상상상하하하하하하하하하상상상상상상상상상상상상상상상상,강,강강,5.343,2.897,2.935,5.712,1,1.1690013867176177,1.0718161539962514,0.98956
4304,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,38.708,22.524,22.48,43.748,1,2.6687484002063604,1.4524923507304348,0.89846
4305,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,10.854,5.853,-0.819,-1.594,1,1.3622556337979947,1.396288219868085,1.42953
4306,상상상하상상상상상하하상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,33.524,19.236,24.273,47.24,1,2.380544959163184,1.2403534917513683,0.74576
4307,상상상하하하하하하상하하하하하하하상상상상상상상상상상상상상상상상상상상,강,약강,23.257,12.957,19.861,38.651,1,1.8725721483543731,1.0874308872956628,0.70254
4308,상상상상상상상상상상상상상상상상하하상상하상상상상상상상상상상상상상상상,강,강강,16.614,9.079,9.571,18.624,1,1.58579408673625,1.2054868073741511,0.95002
4309,상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하상상상상상,약,약약,4.064,2.231,9.85,19.167,1,1.1269380042664932,0.8501549294901477,0.66593
4310,상하하상상상하하하하하하하하하하하하하하하하하하하하하하상하하하하하하하,약,약약,-8.231,-3.761,-4.405,-8.573,1,0.7728369975530418,0.8846842620945469,1.01125
4311,상하상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,8.889,4.784,0.366,0.713,1,1.2910756862256625,1.2769933581918995,1.26386
4312,상상상상상상상상상상상상상상상상상상하상하하하하하하하상하하하하하하하하,강,강약,0.471,0.4,-1.032,-2.008,1,1.0141940338996218,1.0462461928923998,1.07782
4313,상상하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,43.26,25.466,28.407,55.291,1,2.9401723349195352,1.3887075938580014,0.78512
4314,상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하상,약,약약,4.021,2.208,13.346,25.97,1,1.1255510995217821,0.7729426645149098,0.56307
4315,상하하하하하하하하하하하하하하상상상상상상상상상상상상상상상상상상상상상,강,약강,24.301,13.58,18.823,36.629,1,1.9205572091541478,1.1448009248465056,0.75301
4316,상하상하하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,33.446,19.188,17.449,33.955,1,2.3763934989307174,1.466805844550804,0.98865
4317,상하하하하하하하하하하하상상상상하상상상상상상상상하상하상하상상상상상상,강,약강,2.588,1.471,2.877,5.598,1,1.0796544669328734,0.9915854550818024,0.91688
4318,상하하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,25.246,14.147,8.549,16.636,1,1.9646601219452315,1.5360598324755408,1.2382
4319,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,52.044,31.277,14.666,28.538,1,3.514826484489358,2.331327798209894,1.65503
4320,상하하상상상상상상상상상상상상상상하하하하하하하상상상상상상상상상상상상,강,강강,12.172,6.579,9.446,18.38,1,1.411403398295978,1.0766027812352756,0.85077
4321,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,55.377,33.523,20.092,39.1,1,3.7511292443778226,2.165788457339973,1.39373
4322,상하하하하하하하상하상상상상상상상상상상상상상하상상하하상하하하하하하하,약,강약,-2.071,-0.857,-1.494,-2.907,1,0.9391400057580415,0.9825194398861062,1.02605
4323,상하상상상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-7.613,-3.479,-2.766,-5.383,1,0.7885588508725694,0.8577894919840167,0.93094
4324,상상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,3.709,2.047,-1.69,-3.289,1,1.1154540756392066,1.1739886954428267,1.23319
4325,상상상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,22.467,12.487,12.887,25.077,1,1.8367684212100774,1.2767899487279601,0.93868
4326,상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,18.258,10.024,1.971,3.836,1,1.6538289582083798,1.5597516288586533,1.47722
4327,상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,-0.221,0.055,-2.79,-5.43,1,0.9933840845944221,1.0814050485185929,1.1745
4328,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,5.228,2.837,-0.352,-0.684,1,1.1651672252459286,1.1775475348013311,1.18942
4329,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,10.428,5.62,2.407,4.684,1,1.3465883540903278,1.2538468735095945,1.1738
4330,상상하상상상상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,0.835,0.582,4.409,8.579,1,1.0252456572722746,0.9007826428756412,0.80093
4331,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,17.816,9.769,2.098,4.083,1,1.6353489440490998,1.5365765646740626,1.45033
4332,상상하하상하상상상상상상상하하하하하상상상하하상하하상하상상상상상상상상,강,강강,7.028,3.786,6.129,11.927,1,1.2259970524840824,1.0256214473033887,0.87436
4333,상하하하하상상상상하하하하하상상하하하하하하하하하하하하하하하하하하하하,약,약약,0.985,0.658,5.541,10.783,1,1.0298383640136934,0.8759931809363646,0.75744
4334,상하하하상하상상하상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,10.583,5.705,0.711,1.384,1,1.352274203165016,1.323819547759525,1.29763
4335,상하하하하하하하하하하하하하하하하하하하상상상상상상상상상상상상상상상상,약,약강,10.913,5.886,11.754,22.873,1,1.36443494807903,0.9775992505161903,0.73551
4336,상상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,13.725,7.445,8.303,16.157,1,1.4708627788480586,1.15784440143431,0.93851
4337,상상하상상상상상상상하상하하하하하하하하하하하상상상상상상상상상하하하하,강,강약,-9.444,-4.308,-7.936,-15.441,1,0.7425938050700603,0.9516459734146683,1.22819
4338,상상상상상상상상상상상하하하하하하하하하하하하하하하하하하하하하하하하하,약,강약,-11.337,-5.145,-6.606,-12.853,1,0.6969964729450483,0.8555927884886568,1.05312
4339,상하상상상상상상상하상하하하하하하상상상상상상상상상상상상상상상상상상상,강,강강,25.561,14.337,15.229,29.634,1,1.9795273387502443,1.2938272282292056,0.90866
4340,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,48.774,29.095,24.249,47.194,1,3.292925953452242,1.7167228642088819,1.03256
4341,상상상상상상상상상상상상상상하하하하하하하하하하하하하하하하하하하하하하,약,강약,-17.526,-7.735,-10.057,-19.566,1,0.5609887223585471,0.7709841631610167,1.07803
4342,상하하상하하하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,29.294,16.61,16.599,32.302,1,2.161386657919396,1.3634608257569258,0.93333
4343,상상하상하하하하하하하상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,2.056,1.2,-1.074,-2.09,1,1.0629720847844282,1.0979777819284895,1.13252
4344,상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,24.91,13.945,10.7,20.82,1,1.9488858853079638,1.436644501730983,1.10502
4345,상상하하하하하하하상상하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-11.729,-5.316,-3.574,-6.955,1,0.6877884006270045,0.7671439437422055,0.85385
4346,상하상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-8.748,-3.995,-2.445,-4.758,1,0.7598486772111728,0.8184218563709782,0.8795
4347,상상상상하하하하하하하하하하하상하상하상상상하상하하하하하하하상하상하상,약,약약,1.457,0.896,3.781,7.358,1,1.0443370148554327,0.9342997339281884,0.844
4348,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,18.823,10.351,7.338,14.278,1,1.6776321451397218,1.3565695815744874,1.12411
4349,상상상상상상하상상상상상상상상상상하하상상하하상상상상상상상상상상상상상,강,강강,6.406,3.456,2.706,5.265,1,1.204738340191747,1.112012555469195,1.03286
4350,상하하하하하상상상상하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-21.059,-9.107,-6.354,-12.363,1,0.4919379619116993,0.5990143371225805,0.73088
4351,상하하상상상상상상상하하하하하하하상상상상상상하상상상상상상상상상상상상,강,강강,1.601,0.969,-1.163,-2.263,1,1.0488108727880119,1.086276019745353,1.12338
4352,상하하하상하상상상상상상상상상상하상상상상상상상상상상상상상상상상상상상,강,강강,17.901,9.818,11.657,22.683,1,1.6388855362841022,1.1773102107450983,0.88755
4353,상하상상하상하하하하하하하하하하하하하하하하하하하상상상하하하하하상상상,약,약약,8.649,4.654,12.281,23.897,1,1.2825606506002862,0.9060686602258633,0.67436
4354,상하하하하하하하하하하하하하하하상상상상상상상상상상상상상상상상상상상상,강,약강,10.274,5.536,11.394,22.172,1,1.3409683308508145,0.9701327252054722,0.73537
4355,상상상하상상상상하하상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,27.978,15.804,17.998,35.023,1,2.096062422359666,1.275804893840676,0.85149
4356,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,18.606,10.225,3.146,6.122,1,1.6684847247971484,1.5204269043428258,1.39607
4357,상하하상상상상상상상상상상상하상상상상상상상상상상상상상상상상상상상상상,강,강강,19.973,11.02,11.862,23.083,1,1.7268335226182145,1.233675556863688,0.92611
4358,상상상상상상상상상상하상상상하상하하하하하하하하하하하상상하하하하상하상,강,강약,2.641,1.498,2.272,4.422,1,1.0813499917121656,1.0108593964653174,0.94971
4359,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,31.237,17.81,12.86,25.024,1,2.2603365797548904,1.572369194415003,1.15662
4360,상하하상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,26.518,14.915,14.987,29.163,1,2.025148175102101,1.3320219140064196,0.93981
4361,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,12.058,6.516,5.028,9.784,1,1.4071060557041595,1.214539123360986,1.06343
4362,상상상상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-17.897,-7.882,-7.568,-14.725,1,0.5534524842321079,0.7008245096887082,0.89252
4363,상상상상상상상상상상상상상상상상하하상하하하하하하하하하하하상상상상상상,강,강약,5.492,2.975,3.551,6.909,1,1.1739722298644562,1.057301399371914,0.96075
4364,상상상상상상상상상상하하하하하하하하하하하하하하하하하하하하하하하하상하,약,강약,0.265,0.297,2.721,5.296,1,1.0079830714703668,0.9299721747624924,0.86342
4365,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,16.361,8.935,2.132,4.148,1,1.5755112510634584,1.478899819822709,1.39465
4366,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,7.195,3.876,-1.319,-2.567,1,1.2317577020828778,1.2818271895398028,1.33172
4367,상하하하하하하하하하하하상상상상상상상하상상상상상상상상상상하상상상상상,강,약강,11.119,5.999,10.02,19.497,1,1.3720329276457954,1.0302723340668947,0.80406
4368,상하하하하하상상하하상상상상상상하하하하하하하하하하하하하하하하상상상상,약,약약,11.652,6.292,13.81,26.872,1,1.3918595685159685,0.9441894328447488,0.68155
4369,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,2.793,1.576,-2.232,-4.343,1,1.0861568965361237,1.1622552006662104,1.24092
4370,상상상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-6.14,-2.798,1.173,2.283,1,0.8268899939826007,0.7984528088647033,0.77274
4371,상상하하하상상상상상상상상상하하하상상상상상상하하상상상상하상상상상상하,강,강강,-0.677,-0.171,-2.702,-5.258,1,0.9798330753704941,1.0637472499601566,1.15218
4372,상상하하하상하상상상상하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-18.867,-8.265,-10.967,-21.337,1,0.5340563941987386,0.7567303847851298,1.09717
4373,상하하하하상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,50.341,30.138,37.172,72.377,1,3.398057365084264,1.3165506716119657,0.66342
4374,상상상하하하상상상상상상상상상상하하하하하하하하하하하하하하하하하하하하,약,강약,-20.562,-8.919,-13.011,-25.309,1,0.5012781110019155,0.7615263599549043,1.20301
4375,상상하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,6.736,3.632,-0.401,-0.781,1,1.2160011092660625,1.2307639865329714,1.24495
4376,상하하하하하상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-2.589,-1.109,1.893,3.684,1,0.9243155027579717,0.8737417295894943,0.82924
4377,상상하하하하하하하하상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,37.642,21.842,25.064,48.78,1,2.607677708085851,1.3330821589428146,0.7918
4378,상하하상상상상상상상상상상상상상상상상하상상상상상상상상상상상상상상하상,강,강강,7.293,3.928,2.659,5.174,1,1.2351369340053764,1.1416250029800286,1.06166
4379,상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,22.991,12.798,12.248,23.833,1,1.8604556238653407,1.3154798928105644,0.97973
4380,상하하하하상하상하하하하하하하하상상상상상상상상상상상상상상상상상상상상,강,약강,20.372,11.253,17.109,33.294,1,1.74412145479492,1.085934351700918,0.73646
4381,상상상상상상상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-10.654,-4.846,-4.503,-8.763,1,0.7132176234573151,0.8189442862467742,0.93908
4382,상하하하상하하하하상하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-6.442,-2.939,-0.24,-0.467,1,0.818912319314287,0.8248326472882705,0.83049
4383,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,44.008,25.954,25.23,49.103,1,2.9865089902546265,1.5206902607951274,0.90096
4384,상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-10.129,-4.613,4.593,8.938,1,0.7258657844102985,0.634377992966093,0.56146
4385,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,27.707,15.638,11.917,23.19,1,2.08277450344373,1.485766081436284,1.11408
4386,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,8.56,4.606,1.691,3.291,1,1.2793959021599879,1.2166249489996503,1.16097
4387,상상상하상상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,7.324,3.944,0.644,1.253,1,1.2362020239130471,1.2126215866427892,1.19086
4388,상상하하하하하하하하하하하하하하상상상상상상상상상상상상상상상상상상상상,강,약강,5.755,3.114,7.567,14.725,1,1.1827891874714305,0.9503169526198476,0.78331
4389,상하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,11.481,6.198,-0.933,-1.816,1,1.3854892607861453,1.425007937151207,1.46379
4390,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,17.499,9.587,2.188,4.259,1,1.6221960860308726,1.5201906593740961,1.43142
4391,상하하하하하하하상상상상하상하하상하하하하상상하상상상상상상상상상상상상,강,약강,18.99,10.448,16.39,31.895,1,1.6847291507036535,1.0685125194503984,0.73426
4392,상상하하하상상상상상상상상상상상상상상상상상상상하상상상하상상상상상상상,강,강강,0.019,0.174,-2.965,-5.77,1,1.0005563380777438,1.0951194459344111,1.19586
4393,상하하하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,4.931,2.682,-3.045,-5.926,1,1.1553441795958952,1.2676678624785973,1.38772
4394,상하하하하상하하하하하하하하상상상상상상상상상상상상상상상상상상상상상상,강,약강,32.355,18.505,23.977,46.663,1,2.318571378189992,1.216738634069034,0.73495
4395,상상상상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,26.424,14.859,12.624,24.564,1,2.0206389514422756,1.4144946672975547,1.04547
4396,상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-7.896,-3.608,0.544,1.058,1,0.781329177521235,0.7687169243563126,0.75704
4397,상하하상상상상상상상상상상상상상상하하상상상상상상상상상상상상상상상상상,강,강강,15.71,8.564,11.238,21.867,1,1.5492231616027372,1.1255366500620958,0.85596
4398,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,10.389,5.599,3.042,5.919,1,1.345181655346257,1.2295448414766623,1.13205
4399,상하상상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-4.406,-1.981,1.119,2.177,1,0.8735497076102917,0.844872005896157,0.81889
4400,상하상상상하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,34.279,19.71,19.367,37.687,1,2.421142565905227,1.4235501886234725,0.92755
4401,상상상하하하하하하하하하하하하하하하하하하하하하하상하하하하하하하하하하,약,약약,-13.466,-6.062,-7.469,-14.533,1,0.6479705440321643,0.8178875161107959,1.03791
4402,상상상상상상상상하하하하하하하하하하상하하하하상상상상상상상상상상상상상,강,약강,2.195,1.27,2.153,4.19,1,1.0672987847912823,1.0012179547894227,0.94364
4403,상상하상상상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-13.931,-6.259,-7.885,-15.343,1,0.637589643358058,0.8157437215006099,1.05087
4404,상상상상상상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,18.031,9.893,6.414,12.482,1,1.6443220229674471,1.3645432721931272,1.15543
4405,상하하하하하하하하하하하하하하하하하하하하하하하하하하하하상상상상상상상,약,약약,5.454,2.955,8.997,17.507,1,1.1726929720559318,0.9056076050544012,0.72275
4406,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상하상상상상상상,강,강강,10.952,5.907,4.788,9.318,1,1.3658731435546745,1.1870540373874254,1.04553
4407,상하하하하하상하상상상상하상상상상상상상상상상상상상상상상상상상상상상상,강,강강,10.975,5.919,6.125,11.92,1,1.3667059333938472,1.143446722158459,0.97489
4408,상상하상상상상상상상상상상상상상하상상하하하하하하하하하하하하하하하하하,약,강약,-8.225,-3.758,-6.027,-11.727,1,0.7730000533931862,0.9314681407710654,1.12383
4409,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,28.917,16.378,12.959,25.216,1,2.142532285733906,1.4865107930740435,1.0913
4410,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,9.704,5.225,-0.038,-0.074,1,1.3202956621310078,1.321808692481001,1.32324
4411,상상상상상상상하하하하하하하상상상상상상상상상상상상상상상상상상상상상상,강,강강,26.8,15.087,17.335,33.733,1,2.038733406239518,1.2620540968062897,0.8524
4412,상하하하하하하상상상상상상상상상상상상상상하하하하하하상상상상상상상상상,강,강강,1.267,0.8,0.083,0.161,1,1.0384895474046296,1.0359191155481138,1.0335
4413,상하하하하하하하하하하하하하하하상상상상상상상상상상하하하하하하상상상상,약,약강,5.126,2.784,6.61,12.862,1,1.161808059295121,0.9588282475723439,0.80814
